,imdbTitleId,clusterId,avgVote
12206,0060362,3,5.0
12207,0060355,3,6.6
12208,0060358,0,7.0
12209,0060351,4,6.0
12210,0060379,1,7.0
12211,0060380,1,7.1
12212,0060386,0,6.0
12213,0060390,2,7.2
12214,0060396,1,5.6
12215,0060395,2,7.3
12216,0060399,0,6.0
12217,0060397,0,6.8
12218,0060400,4,6.8
12219,0060291,3,4.7
12220,0060408,6,6.2
12221,0060401,7,7.5
12222,0060405,5,6.0
12223,0060305,4,8.0
12224,0060413,6,5.3
12225,0060304,4,6.8
12226,0060418,3,5.7
12227,0060415,3,5.1
12228,0060430,6,4.8
12229,0060426,7,6.4
12230,0060434,1,5.1
12231,0060437,0,6.9
12232,0060429,2,5.7
12233,0060438,0,6.9
12234,0060445,0,7.1
12235,0060416,1,5.9
12236,0060440,5,6.3
12237,0060450,8,6.5
12238,0060446,5,4.9
12239,0060449,4,5.9
12240,0060424,7,7.3
12241,0060453,1,6.9
12242,0060414,0,5.7
12243,0060457,0,4.5
12244,0060461,6,6.5
12245,0060463,7,6.5
12246,0060472,6,7.2
12247,0060474,4,8.0
12248,0060464,9,5.5
12249,0060473,4,6.8
12250,0060482,3,7.9
12251,0060483,1,6.4
12252,0060476,3,5.9
12253,0060484,7,7.0
12254,0060486,8,7.1
12255,0060491,7,6.6
12256,0060490,3,6.9
12257,0060497,0,5.6
12258,0060512,0,4.7
12259,0060508,8,7.0
12260,0060507,8,7.8
12261,0060475,4,6.6
12262,0060520,7,6.3
12263,0060515,4,5.4
12264,0060522,6,7.6
12265,0060531,3,5.8
12266,0060529,7,7.3
12267,0060532,0,6.5
12268,0060479,3,6.4
12269,0060481,4,7.4
12270,0060533,2,5.6
12271,0060543,5,7.3
12272,0060537,0,6.1
12273,0060538,9,7.7
12274,0060548,0,6.2
12275,0060544,7,5.6
12276,0060549,1,7.4
12277,0060563,8,5.7
12278,0060574,1,7.3
12279,0060566,2,6.6
12280,0060568,1,5.6
12281,0060579,8,6.3
12282,0060558,1,3.2
12283,0060580,0,4.8
12284,0060564,3,5.7
12285,0060581,0,6.0
12286,0060584,7,8.4
12287,0060585,8,7.1
12288,0060586,9,7.0
12289,0060590,8,4.9
12290,0060597,1,7.8
12291,0060588,7,6.8
12292,0060592,4,6.3
12293,0060608,9,5.9
12294,0060613,9,6.8
12295,0060612,9,7.0
12296,0060615,8,5.5
12297,0060619,6,4.8
12298,0060626,6,6.0
12299,0060623,7,7.4
12300,0060635,0,7.5
12301,0060636,0,6.4
12302,0060630,4,6.9
12303,0060637,1,6.4
12304,0060640,7,6.0
12305,0060616,4,5.8
12306,0060641,4,6.4
12307,0060646,7,5.6
12308,0060648,6,7.3
12309,0060652,9,7.0
12310,0060618,7,4.8
12311,0060655,9,5.7
12312,0060660,0,6.6
12313,0060647,9,6.4
12314,0060661,2,6.7
12315,0060662,3,5.9
12316,0060665,0,7.7
12317,0060664,8,4.5
12318,0060675,4,7.6
12319,0060676,4,5.4
12320,0060697,4,6.1
12321,0060666,0,1.9
12322,0060698,4,6.5
12323,0060701,1,6.7
12324,0060704,1,5.8
12325,0060668,6,7.5
12326,0060714,7,6.7
12327,0060716,4,4.6
12328,0060718,4,6.7
12329,0060720,7,7.3
12330,0060726,7,6.5
12331,0060722,8,7.7
12332,0060728,2,6.0
12333,0060733,4,6.8
12334,0060740,7,6.3
12335,0060736,7,7.3
12336,0060737,0,5.7
12337,0060742,8,8.3
12338,0060747,1,7.4
12339,0060749,0,6.3
12340,0060750,2,6.3
12341,0060545,4,7.7
12342,0060600,8,5.8
12343,0060758,3,7.4
12344,0060760,1,5.9
12345,0060761,0,3.5
12346,0060770,9,6.8
12347,0060681,7,6.4
12348,0060771,7,4.9
12349,0060773,9,6.4
12350,0060782,3,5.7
12351,0060777,0,6.7
12352,0060783,2,5.9
12353,0060784,2,5.7
12354,0060789,7,5.1
12355,0060787,1,7.3
12356,0060786,8,7.4
12357,0060794,9,7.0
12358,0060708,0,5.1
12359,0060798,3,7.7
12360,0060802,4,7.7
12361,0060801,3,5.3
12362,0060813,7,6.6
12363,0060814,9,6.9
12364,0060818,0,6.3
12365,0060809,7,6.1
12366,0060816,0,6.3
12367,0060827,2,8.1
12368,0060711,7,6.4
12369,0060741,6,3.5
12370,0060831,2,5.5
12371,0060842,1,5.1
12372,0060845,6,6.2
12373,0060848,5,5.2
12374,0060847,2,7.0
12375,0060852,1,7.2
12376,0060841,7,6.6
12377,0060862,7,7.3
12378,0060863,0,5.3
12379,0060866,1,6.0
12380,0060865,3,5.4
12381,0060872,4,7.0
12382,0060867,9,7.1
12383,0060753,7,2.6
12384,0060877,2,5.3
12385,0060879,9,7.0
12386,0060882,9,6.4
12387,0060880,6,6.3
12388,0060857,0,6.1
12389,0060884,1,6.4
12390,0060891,4,7.5
12391,0060893,0,6.2
12392,0060853,0,6.5
12393,0060897,0,5.5
12394,0060901,4,5.7
12395,0060899,7,6.3
12396,0060903,4,6.8
12397,0060754,6,6.6
12398,0060908,1,7.5
12399,0060911,6,6.9
12400,0060912,6,8.1
12401,0060921,6,7.1
12402,0060926,6,6.6
12403,0060934,3,7.6
12404,0060938,0,5.5
12405,0060944,7,5.9
12406,0060942,0,5.7
12407,0060951,1,4.7
12408,0060955,7,7.7
12409,0060956,5,2.3
12410,0060959,9,7.4
12411,0060968,7,5.9
12412,0060978,2,5.7
12413,0060980,7,6.1
12414,0060983,7,6.2
12415,0060991,4,6.3
12416,0060994,2,6.4
12417,0060993,4,5.9
12418,0061005,6,4.5
12419,0061000,4,6.3
12420,0061008,8,5.5
12421,0060936,6,5.7
12422,0060910,9,7.1
12423,0061014,0,4.1
12424,0061015,3,5.9
12425,0061020,3,5.8
12426,0061017,4,7.5
12427,0061022,3,5.9
12428,0061024,7,6.1
12429,0061028,1,7.2
12430,0061034,0,5.0
12431,0061029,5,8.0
12432,0061037,5,6.1
12433,0061036,5,6.4
12434,0061042,4,7.8
12435,0061040,4,6.3
12436,0061046,8,6.8
12437,0061038,9,7.2
12438,0061055,3,7.3
12439,0061047,9,5.8
12440,0061045,8,5.3
12441,0061057,9,5.9
12442,0061056,1,7.1
12443,0061060,1,4.6
12444,0061069,8,7.5
12445,0061070,7,5.8
12446,0061067,1,6.0
12447,0061052,7,5.5
12448,0061072,4,8.0
12449,0061073,1,7.7
12450,0061071,2,5.2
12451,0061074,9,6.6
12452,0061075,7,6.7
12453,0061080,6,6.3
12454,0061076,9,5.8
12455,0061081,7,5.9
12456,0061084,8,7.3
12457,0061085,7,5.8
12458,0061093,7,6.0
12459,0061094,0,6.5
12460,0061087,8,6.5
12461,0061097,1,6.2
12462,0061115,0,7.3
12463,0061095,8,4.3
12464,0061059,8,7.2
12465,0061098,3,6.1
12466,0061121,0,7.2
12467,0061107,2,6.7
12468,0061122,0,7.4
12469,0061123,9,5.5
12470,0061132,5,7.3
12471,0061124,0,5.9
12472,0061136,1,7.0
12473,0061135,7,6.7
12474,0061138,9,7.6
12475,0061140,3,4.9
12476,0061049,8,6.2
12477,0061089,6,7.1
12478,0061113,4,7.1
12479,0061164,8,6.5
12480,0061144,4,5.9
12481,0061162,6,8.1
12482,0061165,4,6.3
12483,0061152,2,5.4
12484,0061157,8,7.1
12485,0061170,1,6.7
12486,0061177,8,5.9
12487,0061173,3,5.4
12488,0061176,1,6.8
12489,0061180,7,7.1
12490,0061184,7,8.0
12491,0061181,3,6.4
12492,0061191,2,2.0
12493,0061189,3,5.7
12494,0061196,1,7.7
12495,0061197,1,5.8
12496,0061198,0,5.3
12497,0061204,7,6.8
12498,0061207,7,6.6
12499,0061203,0,2.4
12500,0061208,8,6.6
12501,0061209,7,6.1
12502,0061169,3,5.4
12503,0061167,1,7.2
12504,0061224,3,3.7
12505,0061220,7,6.3
12506,0061313,7,6.3
12507,0061324,4,5.0
12508,0061320,4,7.1
12509,0061328,7,6.9
12510,0061334,7,5.5
12511,0061329,7,3.7
12512,0061333,0,6.5
12513,0061339,3,5.8
12514,0061350,2,6.6
12515,0061343,8,7.4
12516,0061357,4,6.5
12517,0061369,5,6.6
12518,0061381,4,6.2
12519,0061383,6,6.0
12520,0061372,7,4.9
12521,0061389,7,6.3
12522,0061387,7,4.7
12523,0061377,1,6.3
12524,0061385,0,7.0
12525,0061391,6,6.9
12526,0061376,9,7.2
12527,0061395,9,7.7
12528,0061397,5,6.0
12529,0061398,2,5.3
12530,0061401,7,5.6
12531,0061404,9,5.1
12532,0061408,2,4.4
12533,0061405,0,6.0
12534,0061409,7,6.1
12535,0061411,1,5.2
12536,0061412,7,3.5
12537,0061428,3,7.6
12538,0061418,0,7.8
12539,0061420,0,6.0
12540,0061424,6,6.1
12541,0061414,0,5.6
12542,0061431,0,5.7
12543,0061432,2,4.1
12544,0061359,0,7.0
12545,0061433,5,6.2
12546,0061445,6,4.3
12547,0061450,6,6.5
12548,0061380,7,5.8
12549,0061447,7,5.6
12550,0061448,3,5.4
12551,0061439,0,6.6
12552,0061429,9,7.1
12553,0061473,9,7.1
12554,0061474,5,7.2
12555,0061452,3,5.2
12556,0061477,0,6.3
12557,0061483,8,6.7
12558,0061489,7,5.7
12559,0061451,0,4.9
12560,0061493,9,5.7
12561,0061494,6,4.2
12562,0061453,2,5.0
12563,0061458,6,5.9
12564,0061497,6,4.1
12565,0061500,5,4.4
12566,0061495,1,7.5
12567,0061502,8,6.4
12568,0061516,1,5.4
12569,0061515,3,5.8
12570,0061514,0,4.9
12571,0061512,0,8.1
12572,0061456,0,2.1
12573,0061520,0,5.9
12574,0061529,3,3.5
12575,0061525,6,6.0
12576,0061522,6,4.4
12577,0061523,2,6.1
12578,0061547,4,6.6
12579,0061536,8,6.8
12580,0061549,0,3.9
12581,0061553,8,5.4
12582,0061550,0,4.2
12583,0061556,3,6.8
12584,0061541,9,6.1
12585,0061561,0,4.9
12586,0061557,3,3.9
12587,0061563,9,6.6
12588,0061568,9,6.2
12589,0061565,2,5.1
12590,0061574,9,5.6
12591,0061572,0,5.1
12592,0061575,1,6.1
12593,0061537,1,7.6
12594,0061576,4,6.4
12595,0061582,9,6.1
12596,0061581,7,6.3
12597,0061591,7,4.8
12598,0061592,3,2.5
12599,0061594,0,5.9
12600,0061584,3,6.2
12601,0061585,6,5.7
12602,0061605,4,6.7
12603,0061595,7,5.3
12604,0061597,4,7.3
12605,0061599,9,5.3
12606,0061610,7,5.3
12607,0061611,0,7.0
12608,0061613,5,7.4
12609,0061617,7,5.7
12610,0061619,1,7.6
12611,0061620,0,7.3
12612,0061626,2,6.4
12613,0061627,9,7.1
12614,0061633,7,7.8
12615,0061643,0,7.0
12616,0061636,9,7.2
12617,0061634,3,6.1
12618,0061646,4,5.9
12619,0061648,1,7.2
12620,0061647,3,6.3
12621,0061652,1,4.4
12622,0061653,7,5.8
12623,0061654,6,4.2
12624,0061655,3,7.2
12625,0061656,5,4.9
12626,0061662,1,6.0
12627,0061664,1,5.4
12628,0061668,8,6.6
12629,0061667,7,5.8
12630,0061669,7,6.7
12631,0061675,5,6.9
12632,0061671,0,1.7
12633,0061590,0,6.0
12634,0061670,0,5.0
12635,0061680,0,6.1
12636,0061693,5,5.1
12637,0061696,1,6.5
12638,0061695,5,5.0
12639,0061703,7,6.1
12640,0061714,2,5.2
12641,0061710,1,5.8
12642,0061719,1,5.6
12643,0061706,1,6.9
12644,0061715,0,6.6
12645,0061720,3,4.7
12646,0061722,7,8.0
12647,0061726,5,6.0
12648,0061728,4,6.8
12649,0061729,5,5.5
12650,0061735,3,7.8
12651,0061736,0,6.7
12652,0061742,2,6.5
12653,0061739,2,6.4
12654,0061738,7,5.6
12655,0061744,1,7.2
12656,0061747,6,7.0
12657,0061748,7,5.3
12658,0061749,6,6.8
12659,0061752,4,7.5
12660,0061754,9,7.4
12661,0061756,9,6.0
12662,0061758,3,5.2
12663,0061709,8,7.1
12664,0061757,6,3.7
12665,0061762,0,4.5
12666,0061770,0,7.4
12667,0061765,7,2.6
12668,0061773,9,6.2
12669,0061780,0,6.9
12670,0061761,2,6.8
12671,0061781,9,7.5
12672,0061759,3,1.9
12673,0061578,1,7.7
12674,0061782,3,5.3
12675,0061783,1,5.4
12676,0061784,3,5.3
12677,0061785,0,4.1
12678,0061786,0,6.6
12679,0061787,7,6.7
12680,0061791,0,7.2
12681,0061789,1,5.7
12682,0061793,1,6.3
12683,0061795,7,6.3
12684,0061800,5,5.3
12685,0061796,1,5.8
12686,0061801,6,6.2
12687,0061806,2,4.8
12688,0061802,9,7.5
12689,0061810,7,6.2
12690,0061808,5,6.8
12691,0061809,3,7.9
12692,0061805,7,6.1
12693,0061811,6,7.9
12694,0061587,9,6.4
12695,0061814,0,7.7
12696,0061819,4,6.6
12697,0061824,0,4.0
12698,0061683,0,6.6
12699,0061826,0,5.6
12700,0061827,7,4.8
12701,0061828,4,6.1
12702,0061833,1,5.6
12703,0061842,9,8.0
12704,0061841,4,6.4
12705,0061846,8,6.2
12706,0061850,2,3.8
12707,0061829,1,5.8
12708,0061847,8,8.4
12709,0061851,9,7.1
12710,0061852,6,7.6
12711,0061854,1,7.0
12712,0061855,3,8.2
12713,0061858,2,5.1
12714,0061864,5,5.8
12715,0061865,4,5.9
12716,0061856,8,5.3
12717,0061876,0,7.5
12718,0061832,6,5.2
12719,0061867,7,5.8
12720,0061870,4,5.9
12721,0061831,2,5.2
12722,0061868,8,5.6
12723,0061879,5,6.7
12724,0061878,6,5.7
12725,0061883,0,7.4
12726,0061881,9,6.8
12727,0061882,8,7.4
12728,0061884,8,6.5
12729,0061891,9,7.6
12730,0061755,5,6.9
12731,0061892,7,4.9
12732,0061893,6,6.1
12733,0061917,7,6.5
12734,0061894,7,5.2
12735,0061922,0,4.5
12736,0061927,1,5.5
12737,0061931,7,6.7
12738,0061933,9,6.2
12739,0061934,5,6.6
12740,0061954,8,5.8
12741,0061945,6,5.9
12742,0061938,7,5.3
12743,0061952,4,5.7
12744,0061956,2,4.9
12745,0061955,4,7.3
12746,0061957,4,7.2
12747,0061971,8,7.8
12748,0061960,7,6.5
12749,0061972,4,5.8
12750,0061974,4,6.9
12751,0061976,1,3.5
12752,0061977,6,7.0
12753,0061980,3,4.8
12754,0061978,4,6.0
12755,0061992,7,6.1
12756,0061981,9,5.4
12757,0061982,7,3.2
12758,0061995,5,5.8
12759,0061994,7,6.0
12760,0061996,5,7.8
12761,0062006,7,5.6
12762,0061989,0,5.9
12763,0062009,1,6.8
12764,0061906,4,6.7
12765,0062012,5,6.0
12766,0061912,2,7.4
12767,0061916,0,5.9
12768,0062024,1,5.6
12769,0062026,1,6.9
12770,0062029,1,6.0
12771,0062032,3,5.4
12772,0062035,4,2.5
12773,0062037,6,5.7
12774,0062041,8,7.7
12775,0062042,8,6.7
12776,0062044,8,6.1
12777,0062055,2,5.5
12778,0062047,4,6.1
12779,0062054,3,7.1
12780,0062048,9,7.1
12781,0062057,4,6.4
12782,0062060,2,8.0
12783,0062065,7,6.1
12784,0062069,8,7.3
12785,0062067,0,5.0
12786,0062078,0,3.5
12787,0062080,4,7.1
12788,0062082,4,6.4
12789,0062083,5,7.5
12790,0062089,7,7.3
12791,0062092,4,6.7
12792,0062094,2,5.5
12793,0062112,1,6.0
12794,0062022,7,6.2
12795,0062108,4,7.0
12796,0062099,9,5.3
12797,0062114,7,6.6
12798,0062117,0,5.9
12799,0062113,2,7.1
12800,0062132,9,4.2
12801,0062129,5,5.6
12802,0062120,8,6.7
12803,0062136,9,7.9
12804,0062133,0,6.8
12805,0062138,7,7.3
12806,0062155,6,6.9
12807,0062137,4,5.5
12808,0062157,9,5.7
12809,0062150,6,4.6
12810,0062174,5,6.0
12811,0062151,4,6.5
12812,0062177,9,7.4
12813,0062159,2,3.5
12814,0062168,6,7.0
12815,0062185,7,6.8
12816,0062153,6,6.9
12817,0062179,9,4.8
12818,0062181,2,6.5
12819,0062164,5,7.9
12820,0062165,4,6.5
12821,0062141,1,6.8
12822,0062194,0,6.4
12823,0062203,7,5.0
12824,0062193,3,3.2
12825,0062205,4,4.6
12826,0062204,4,7.0
12827,0062207,0,6.8
12828,0062198,7,5.3
12829,0062218,7,6.4
12830,0062212,9,7.3
12831,0062225,6,6.6
12832,0062229,9,8.1
12833,0062232,8,6.9
12834,0062242,4,5.8
12835,0062228,1,7.9
12836,0062259,7,3.3
12837,0062277,2,7.9
12838,0062276,7,6.4
12839,0062251,4,5.6
12840,0062279,4,6.0
12841,0062266,7,5.9
12842,0062281,0,6.1
12843,0062262,1,6.6
12844,0062285,5,7.2
12845,0062271,5,7.8
12846,0062292,6,6.3
12847,0062288,0,5.3
12848,0062298,0,5.8
12849,0062293,5,6.0
12850,0062301,6,6.7
12851,0062306,7,5.8
12852,0062319,9,4.9
12853,0062322,3,8.0
12854,0062341,3,5.6
12855,0062334,1,5.8
12856,0062310,4,7.3
12857,0062235,2,5.9
12858,0062345,2,4.7
12859,0062347,4,6.1
12860,0062350,9,6.1
12861,0062352,4,7.5
12862,0062355,3,5.1
12863,0062357,1,5.0
12864,0062358,7,5.7
12865,0062360,3,4.6
12866,0062363,7,5.3
12867,0062365,3,5.4
12868,0062366,8,6.3
12869,0062362,6,6.9
12870,0062369,1,6.0
12871,0062373,3,5.3
12872,0062370,4,6.5
12873,0062376,0,7.7
12874,0062377,0,6.4
12875,0062384,3,6.2
12876,0062380,2,6.6
12877,0062407,7,7.5
12878,0062391,9,6.1
12879,0062393,1,7.8
12880,0062411,9,5.0
12881,0062425,0,7.4
12882,0062413,4,6.1
12883,0062424,1,6.0
12884,0062416,4,7.0
12885,0062426,3,6.9
12886,0062412,9,7.4
12887,0062385,0,5.4
12888,0062429,9,6.0
12889,0062428,1,7.5
12890,0062395,3,6.1
12891,0062432,0,5.3
12892,0062414,0,6.5
12893,0062434,2,4.8
12894,0062445,1,7.5
12895,0062446,4,5.5
12896,0062443,7,5.1
12897,0062456,6,8.2
12898,0062452,4,6.4
12899,0062457,4,7.0
12900,0062461,2,6.0
12901,0062463,0,4.1
12902,0062453,1,7.4
12903,0062455,6,8.3
12904,0062433,4,5.0
12905,0062466,1,5.4
12906,0062467,1,7.8
12907,0062472,2,6.9
12908,0062480,5,7.2
12909,0062473,3,6.8
12910,0062477,6,6.3
12911,0062479,2,6.2
12912,0062482,7,5.9
12913,0062485,1,7.1
12914,0062516,1,5.7
12915,0062493,3,2.2
12916,0062502,8,6.0
12917,0062490,3,7.0
12918,0062508,0,6.5
12919,0062519,5,7.8
12920,0062518,5,7.1
12921,0062483,3,4.7
12922,0062523,6,7.6
12923,0062527,0,6.8
12924,0062529,6,7.1
12925,0062534,6,5.4
12926,0062618,4,5.9
12927,0062533,3,5.3
12928,0062619,7,3.9
12929,0062625,7,5.3
12930,0062622,6,8.3
12931,0062626,7,6.5
12932,0062633,5,6.3
12933,0062636,9,6.9
12934,0062637,1,5.3
12935,0062640,4,6.9
12936,0062639,9,6.9
12937,0062512,1,6.9
12938,0062649,1,5.1
12939,0062645,8,6.2
12940,0062657,2,5.4
12941,0062663,9,7.6
12942,0062659,9,6.5
12943,0062656,5,5.7
12944,0062666,9,5.1
12945,0062652,7,5.6
12946,0062669,0,5.1
12947,0062671,3,7.0
12948,0062676,3,5.0
12949,0062673,4,6.0
12950,0062681,9,6.0
12951,0062687,5,7.2
12952,0062682,5,5.9
12953,0062679,7,6.7
12954,0062688,1,5.5
12955,0062690,9,6.1
12956,0062684,6,6.1
12957,0062677,9,6.0
12958,0062706,9,6.7
12959,0062695,4,7.7
12960,0062704,7,5.5
12961,0062693,1,5.7
12962,0062713,9,6.6
12963,0062683,3,5.5
12964,0062714,1,5.4
12965,0062722,9,6.1
12966,0062708,7,6.6
12967,0062712,8,6.0
12968,0062728,4,7.1
12969,0062724,8,6.8
12970,0062707,4,7.1
12971,0062711,9,5.9
12972,0062731,0,5.4
12973,0062732,6,6.5
12974,0062736,5,6.2
12975,0062737,0,6.9
12976,0062741,2,4.6
12977,0062739,0,5.8
12978,0062742,6,6.1
12979,0062745,2,5.1
12980,0062758,2,5.1
12981,0062757,0,7.7
12982,0062751,1,5.6
12983,0062764,3,5.1
12984,0062759,0,8.5
12985,0062760,3,6.1
12986,0062746,0,6.9
12987,0062768,6,5.7
12988,0062771,3,7.0
12989,0062765,0,7.4
12990,0062767,3,6.8
12991,0062779,5,6.6
12992,0062776,4,5.3
12993,0062782,0,6.8
12994,0062787,7,5.6
12995,0062789,1,6.5
12996,0062755,0,7.1
12997,0062792,7,6.4
12998,0062793,6,6.9
12999,0062803,2,6.9
13000,0062794,7,7.0
13001,0062805,0,5.6
13002,0062807,9,5.1
13003,0062790,1,6.7
13004,0062820,3,6.3
13005,0062824,7,6.5
13006,0062830,4,5.8
13007,0062825,8,6.9
13008,0062829,7,6.3
13009,0062827,6,5.9
13010,0062833,6,5.6
13011,0062844,0,5.8
13012,0062847,9,4.9
13013,0062814,3,8.0
13014,0062819,4,5.4
13015,0062836,1,6.2
13016,0062850,8,7.0
13017,0062852,8,6.2
13018,0062851,8,6.7
13019,0062853,8,6.4
13020,0062808,2,4.3
13021,0062855,4,5.1
13022,0062859,1,6.2
13023,0062860,3,5.8
13024,0062861,4,6.5
13025,0062865,1,6.4
13026,0062863,1,6.9
13027,0062868,0,5.8
13028,0062873,9,7.7
13029,0062872,0,5.6
13030,0062870,1,5.2
13031,0062875,3,5.7
13032,0062880,0,4.4
13033,0062883,2,6.5
13034,0062884,3,6.8
13035,0062885,3,7.0
13036,0062893,8,7.1
13037,0062886,0,6.8
13038,0062909,7,6.6
13039,0062897,5,7.2
13040,0062915,9,5.3
13041,0062917,3,5.8
13042,0062919,2,5.7
13043,0062898,1,5.6
13044,0062920,4,6.4
13045,0062941,1,6.0
13046,0062946,9,2.5
13047,0062943,4,6.4
13048,0062948,4,5.1
13049,0062957,2,4.4
13050,0062951,3,5.0
13051,0062960,2,3.5
13052,0062963,8,6.9
13053,0062973,3,5.5
13054,0062974,7,6.2
13055,0062975,7,6.9
13056,0062977,7,6.8
13057,0062978,0,5.7
13058,0062907,0,8.0
13059,0062981,1,6.8
13060,0062979,3,5.9
13061,0062990,8,6.6
13062,0062985,3,6.3
13063,0062989,3,4.9
13064,0062993,4,5.9
13065,0062997,4,6.2
13066,0062994,3,7.4
13067,0062998,9,6.6
13068,0062995,9,6.4
13069,0063000,5,4.6
13070,0063005,8,6.8
13071,0063010,9,7.0
13072,0063013,1,5.3
13073,0063008,2,6.0
13074,0063018,9,6.0
13075,0062984,5,6.2
13076,0063024,7,5.3
13077,0063033,5,6.2
13078,0063032,5,7.7
13079,0063031,1,6.3
13080,0063026,8,6.6
13081,0063034,0,5.6
13082,0063035,3,5.8
13083,0063036,7,5.7
13084,0063042,1,6.6
13085,0063041,0,5.1
13086,0063049,0,6.6
13087,0063050,7,7.6
13088,0063056,1,7.3
13089,0063054,2,5.7
13090,0063058,3,5.6
13091,0063057,1,5.6
13092,0063064,8,6.9
13093,0063065,8,6.8
13094,0063060,7,6.6
13095,0063072,9,6.1
13096,0063080,4,6.9
13097,0063082,3,5.3
13098,0063090,3,5.0
13099,0063091,7,6.5
13100,0063093,3,6.3
13101,0063094,0,6.9
13102,0063095,7,4.6
13103,0063097,2,3.7
13104,0063101,2,3.0
13105,0063098,2,6.0
13106,0063102,7,6.4
13107,0063103,3,5.6
13108,0063105,4,6.8
13109,0063120,3,5.9
13110,0063121,0,6.6
13111,0063122,6,6.6
13112,0063125,0,7.0
13113,0063115,0,6.3
13114,0063129,7,5.8
13115,0063128,7,5.7
13116,0063136,3,6.6
13117,0063130,6,5.7
13118,0063063,7,6.4
13119,0063137,5,5.6
13120,0063140,1,5.9
13121,0063142,2,3.3
13122,0063141,0,7.0
13123,0063067,6,6.1
13124,0063146,1,6.7
13125,0063155,6,6.3
13126,0063149,6,6.1
13127,0063152,4,7.2
13128,0063132,2,3.4
13129,0063157,6,6.0
13130,0063158,1,5.5
13131,0063167,3,4.3
13132,0063135,7,4.9
13133,0063159,4,6.2
13134,0063169,8,6.6
13135,0063161,1,5.6
13136,0063170,8,6.4
13137,0063164,1,7.0
13138,0063174,5,6.2
13139,0063185,7,7.1
13140,0063171,5,7.1
13141,0063186,8,7.5
13142,0063195,8,5.0
13143,0063193,8,5.6
13144,0063194,0,4.8
13145,0063180,0,6.8
13146,0063198,5,7.5
13147,0063206,8,6.2
13148,0063203,9,7.1
13149,0063177,0,7.1
13150,0063205,8,6.9
13151,0063210,1,5.9
13152,0063184,2,5.2
13153,0063173,8,7.8
13154,0063172,7,6.6
13155,0063218,6,7.2
13156,0063227,0,7.9
13157,0063240,6,5.7
13158,0063233,9,6.1
13159,0063231,6,5.9
13160,0063246,7,5.1
13161,0063237,7,6.8
13162,0063236,0,5.4
13163,0063224,5,6.9
13164,0063219,6,5.9
13165,0063254,7,5.7
13166,0063256,0,6.5
13167,0063255,3,4.8
13168,0063268,5,7.2
13169,0063260,1,5.7
13170,0063271,9,5.9
13171,0063270,7,5.7
13172,0063272,3,5.0
13173,0063275,0,5.4
13174,0063278,4,8.0
13175,0063279,9,6.5
13176,0063285,6,6.8
13177,0063297,3,6.4
13178,0063299,9,5.9
13179,0063291,5,7.7
13180,0063303,9,4.2
13181,0063288,9,7.1
13182,0063304,4,5.7
13183,0063293,9,7.2
13184,0063281,3,5.6
13185,0063306,3,4.8
13186,0063311,6,4.5
13187,0063323,9,5.9
13188,0063330,2,6.1
13189,0063325,6,4.7
13190,0063332,1,7.3
13191,0063340,1,5.4
13192,0063319,9,6.0
13193,0063333,1,8.0
13194,0063335,7,6.1
13195,0063338,6,5.9
13196,0063364,9,4.6
13197,0063286,6,6.7
13198,0063350,7,7.9
13199,0063341,7,6.2
13200,0063348,1,6.1
13201,0063366,4,7.1
13202,0063369,0,7.2
13203,0063370,4,6.0
13204,0063356,0,7.1
13205,0063376,3,6.5
13206,0063374,7,7.7
13207,0063379,9,6.2
13208,0063371,4,7.2
13209,0063308,9,6.4
13210,0063363,1,6.3
13211,0063383,1,5.0
13212,0063384,0,6.9
13213,0063385,0,7.4
13214,0063390,2,6.2
13215,0063386,4,6.7
13216,0063389,0,6.5
13217,0063395,9,6.1
13218,0063401,6,6.1
13219,0063402,6,6.6
13220,0063410,7,6.3
13221,0063406,8,6.6
13222,0063404,8,8.1
13223,0063429,2,6.0
13224,0063415,0,7.5
13225,0063414,4,6.4
13226,0063439,1,5.6
13227,0063442,2,8.0
13228,0063443,1,6.8
13229,0063446,1,6.8
13230,0063452,2,6.0
13231,0063456,6,7.1
13232,0063458,4,7.1
13233,0063459,7,6.0
13234,0063462,3,7.6
13235,0063464,5,6.1
13236,0063465,6,5.4
13237,0063469,0,6.0
13238,0063479,1,6.8
13239,0063473,5,6.0
13240,0063485,1,6.8
13241,0063483,6,7.3
13242,0063486,4,5.9
13243,0063488,5,6.5
13244,0063426,6,7.1
13245,0063493,2,8.0
13246,0063490,7,6.6
13247,0063413,9,6.1
13248,0063501,1,7.4
13249,0063500,5,6.6
13250,0063480,5,5.7
13251,0063467,7,5.7
13252,0063526,4,5.1
13253,0063518,3,7.6
13254,0063489,7,6.8
13255,0063513,3,6.2
13256,0063508,4,7.0
13257,0063533,4,6.8
13258,0063531,4,6.3
13259,0063527,5,7.0
13260,0063523,0,6.9
13261,0063534,3,5.2
13262,0063522,6,8.0
13263,0063544,1,6.9
13264,0063552,2,5.6
13265,0063553,3,5.6
13266,0063549,1,4.8
13267,0063557,3,6.8
13268,0063563,3,6.8
13269,0063555,3,7.7
13270,0063530,4,4.6
13271,0063565,4,6.3
13272,0063569,7,7.0
13273,0063564,6,3.8
13274,0063568,9,6.5
13275,0063571,1,6.3
13276,0063570,1,6.4
13277,0063528,2,6.5
13278,0063529,8,6.9
13279,0063580,5,6.4
13280,0063582,9,6.3
